o_time,longitud,latitud,profundidad, nro_est, rms, gap, modelo_vel, error_longitud,error_latitud,error_prof, operador,the_mags
2021-01-18 15:25:20, -66.633, -23.042, 240.5, 12, 0.3, 202, p, 4.6, 4.2, 9.3, harz, 4.1 L 
2021-01-18 19:32:46, -75.792, -39.044, 10.0, 10, 0.3, 284, J, 18.3, 4.0, 0.0, jaba, 3.5 L 
2021-01-18 20:05:12, -69.082, -20.850, 110.8, 15, 0.2, 188, p, 3.2, 1.3, 3.3, harz, 3.1 L 
2021-01-18 22:57:05, -70.284, -31.973, 125.0, 28, 0.3, 170, 3, 6.7, 1.6, 4.5, jaba, 4.2 L 
2021-01-18 23:52:32, -67.218, -23.859, 252.5, 8, 0.2, 297, Q, 17.9, 5.6, 14.1, jaba, 3.4 L 
2021-01-19 00:10:16, -71.535, -30.617, 50.7, 11, 0.3, 126, 3, 3.3, 1.5, 2.7, nico, 3.1 L 
2021-01-19 02:46:21, -69.031, -31.833, 5.3, 27, 0.3, 222, 3, 4.2, 1.0, 3.7, nico, 6.3 L 6.4 Mww 
2021-01-19 03:37:46, -68.955, -31.796, 5.8, 19, 0.3, 237,  , 5.2, 1.3, 5.4, tito, 5.2 L 5.0 Mw 
2021-01-19 09:25:25, -69.853, -17.445, 153.7, 12, 0.2, 192, 0, 3.5, 2.6, 3.4, eatl, 3.1 L 
2021-01-19 13:07:38, -68.712, -21.549, 97.8, 11, 0.2, 228, p, 3.8, 1.3, 4.3, tark, 3.1 L 
2021-01-19 22:57:28, -67.042, -23.307, 237.3, 10, 0.2, 286, Q, 8.8, 3.2, 10.2, tark, 4.1 L 
2021-01-19 23:40:21, -68.879, -20.326, 109.6, 11, 0.2, 217, 1, 2.9, 1.4, 3.2, cris, 3.4 L 
2021-01-20 00:56:56, -69.010, -20.360, 95.5, 15, 0.2, 193, p, 3.0, 1.3, 3.5, Jere, 3.0 L 
2021-01-20 09:33:51, -68.359, -21.249, 135.6, 15, 0.2, 224, p, 4.8, 1.4, 5.0, Jere, 3.2 L 
2021-01-20 12:17:44, -69.122, -20.012, 100.7, 8, 0.2, 203, p, 3.4, 2.4, 3.6, tark, 3.3 L 
2021-01-20 13:26:04, -69.123, -20.514, 90.6, 14, 0.2, 189, p, 2.5, 1.0, 2.8, cris, 3.2 L 
2021-01-20 13:52:23, -68.849, -20.796, 102.6, 13, 0.3, 215, p, 4.6, 1.6, 5.2, cris, 3.0 L 
2021-01-20 16:36:40, -67.266, -23.872, 228.0, 9, 0.3, 305, Q, 10.0, 4.3, 11.2, tark, 3.6 L 
2021-01-20 19:01:24, -68.895, -20.879, 108.4, 12, 0.3, 212, p, 4.8, 1.6, 6.3, cris, 3.3 L 
2021-01-20 21:50:27, -70.617, -28.567, 68.5, 8, 0.3, 121, C, 3.7, 2.2, 4.2, cris, 3.0 L 
2021-01-21 03:01:28, -68.814, -23.257, 109.4, 10, 0.3, 151, Q, 3.1, 3.2, 5.3, caro, 3.0 L 
2021-01-21 06:26:05, -67.473, -24.087, 206.4, 10, 0.3, 238, Q, 6.2, 3.2, 6.7, Jere, 3.9 L 
2021-01-21 12:57:46, -70.825, -18.206, 74.1, 13, 0.2, 314, p, 5.0, 3.8, 4.1, tark, 3.7 L 
2021-01-21 15:42:17, -70.139, -32.658, 131.2, 14, 0.3, 195, 3, 7.1, 1.7, 5.3, tark, 3.2 L 
2021-01-21 16:00:34, -71.775, -27.230, 35.4, 8, 0.3, 277, Q, 5.3, 3.8, 5.4, cris, 4.0 L 
2021-01-21 18:54:11, -69.469, -25.448, 113.3, 12, 0.3, 142, Q, 4.4, 1.9, 8.3, cris, 4.3 L 
2021-01-21 21:07:48, -69.035, -21.153, 102.7, 13, 0.2, 202, p, 3.3, 1.2, 3.4, tark, 3.6 L 
2021-01-22 05:29:12, -68.879, -20.685, 105.2, 14, 0.3, 205, p, 4.3, 1.5, 4.9, Jere, 3.6 L 
2021-01-22 13:49:03, -67.445, -24.125, 246.8, 8, 0.3, 295, Q, 11.2, 4.4, 11.0, tark, 3.4 L 
2021-01-22 23:47:44, -58.393, -62.245, 15.0, 2, 0.2, 238,  , 5.2, 0.9, 8.6, nico, 4.3 L 
2021-01-23 06:07:21, -69.829, -21.401, 44.3, 18, 0.3, 125, p, 3.2, 1.4, 2.4, caro, 3.5 L 
2021-01-23 07:51:59, -72.406, -39.612, 85.5, 8, 0.2, 97, J, 2.2, 2.1, 4.0, Jere, 3.5 L 
2021-01-23 08:26:59, -71.624, -30.649, 31.6, 15, 0.3, 170,  , 3.4, 1.9, 2.7, Jere, 3.9 L 
2021-01-23 09:50:43, -71.563, -29.035, 30.0, 13, 0.3, 205,  , 4.1, 1.8, 2.7, Jere, 3.2 L 
2021-01-23 11:22:55, -67.314, -24.340, 171.9, 10, 0.3, 133,  , 4.6, 5.7, 10.2, caro, 4.6 L 
2021-01-23 12:11:59, -71.696, -30.632, 37.7, 11, 0.3, 199, 3, 3.5, 1.3, 2.0, nico, 3.3 L 
2021-01-23 13:03:00, -69.070, -23.003, 115.1, 11, 0.3, 200, Q, 4.6, 1.8, 4.8, thor, 3.3 L 
2021-01-23 15:53:37, -67.522, -24.139, 221.9, 11, 0.3, 239, Q, 8.7, 2.6, 9.1, thor, 3.6 L 
2021-01-23 18:38:45, -69.848, -21.735, 80.1, 13, 0.3, 83, p, 4.2, 1.6, 3.4, nico, 3.1 L 
2021-01-23 19:51:50, -68.827, -20.420, 116.6, 11, 0.3, 234, p, 6.1, 1.9, 6.6, thor, 3.3 L 
2021-01-23 21:42:39, -67.398, -21.868, 231.7, 12, 0.3, 264, p, 8.7, 2.3, 9.7, thor, 3.9 L 
2021-01-23 23:36:47, -55.197, -61.587, 10.0, 9, 0.0, 317, J, 4.3, 2.3, 0.0, tito, 7.2 s 7.3 S 7.1 Mww 
2021-01-24 00:07:44, -70.212, -33.346, 122.7, 29, 0.2, 139, I, 2.8, 1.5, 2.0, harz, 5.7 L 5.8 Mww 
2021-01-24 02:15:38, -66.889, -23.143, 215.0, 11, 0.3, 177, Q, 4.8, 4.1, 10.2, harz, 3.9 L 
2021-01-24 03:29:45, -71.438, -30.660, 49.9, 11, 0.2, 101, 3, 2.6, 1.6, 2.3, harz, 3.1 L 
2021-01-24 04:31:20, -70.439, -35.817, 197.0, 24, 0.3, 264, J, 9.1, 4.9, 8.6, harz, 4.2 L 
2021-01-24 09:39:16, -73.554, -38.344, 34.6, 9, 0.2, 153, J, 2.4, 2.3, 2.7, jaba, 3.0 L 
2021-01-24 12:14:45, -55.235, -61.792, 10.0, 4, 0.0, 313, J, 5.9, 5.7, 0.0, tito, 5.6 W 5.6 Mw 
2021-01-24 12:14:46, -55.390, -61.876, 10.0, , , , , , , , PYTH, 5.6 W 
2021-01-24 14:25:52, -71.338, -30.670, 54.2, 14, 0.3, 94, 3, 3.4, 1.6, 2.9, nico, 3.7 L 
2021-01-24 18:26:51, -71.879, -33.292, 33.6, 16, 0.3, 258, 3, 3.0, 2.3, 4.1, thor, 3.4 L 
2021-01-24 18:39:11, -71.880, -33.311, 32.8, 19, 0.3, 255, 3, 2.7, 1.9, 3.9, thor, 3.7 L 
2021-01-24 21:42:27, -72.508, -38.713, 49.3, 17, 0.2, 85, J, 2.2, 1.2, 3.8, tito, 4.1 L 4.2 Mw 
2021-01-25 05:26:38, -67.568, -24.108, 235.7, 7, 0.3, 292, Q, 21.3, 6.4, 14.8, jaba, 3.0 L 
2021-01-25 05:44:34, -70.776, -36.066, 159.6, 16, 0.3, 255, J, 12.4, 6.1, 13.6, harz, 3.1 L 
2021-01-25 15:28:13, -70.357, -34.023, 118.3, 14, 0.2, 269, 3, 3.7, 3.2, 2.8, thor, 3.2 L 
2021-01-25 15:32:58, -70.803, -28.338, 83.8, 14, 0.3, 92, 3, 3.0, 1.4, 3.2, nico, 3.6 L 
2021-01-25 16:04:22, -66.935, -22.965, 276.0, 11, 0.3, 275, Q, 10.3, 3.4, 11.5, thor, 3.5 L 
2021-01-25 16:22:29, -67.419, -24.165, 230.4, 8, 0.3, 296, Q, 11.6, 5.0, 11.4, nico, 3.0 L 
2021-01-25 18:27:25, -71.384, -36.042, 101.2, 11, 0.3, 150, 3, 5.8, 2.5, 6.9, thor, 3.1 L 
2021-01-25 20:35:37, -66.820, -23.440, 232.6, 14, 0.3, 168, Q, 4.3, 4.7, 8.8, nico, 4.6 L 
2021-01-26 00:49:06, -67.300, -24.153, 218.7, 9, 0.2, 312, Q, 6.7, 5.7, 8.1, jaba, 3.8 L 
2021-01-26 02:30:39, -75.554, -39.473, 7.6, 10, 0.2, 253,  , 27.9, 9.2, 38.2, jaba, 3.3 L 
2021-01-26 04:01:47, -69.284, -18.573, 126.5, 11, 0.3, 199, p, 4.5, 2.9, 4.4, harz, 3.2 L 
2021-01-26 05:35:48, -71.931, -32.140, 27.0, 12, 0.3, 314, 3, 4.1, 3.7, 3.8, harz, 3.3 L 
2021-01-26 07:47:00, -71.975, -53.890, 10.0, 4, 0.3, 257, J, 8.4, 3.5, 0.0, jaba, 3.4 L 
2021-01-26 07:47:16, -72.383, -51.012, 7.7, 5, 0.0, 171,  , 3.5, 0.9, 1.1, nico, 3.9 L 
2021-01-26 08:51:09, -71.285, -30.269, 56.8, 13, 0.2, 135, 3, 2.6, 1.6, 2.9, jaba, 3.0 L 
2021-01-26 09:33:16, -71.294, -35.732, 99.6, 26, 0.2, 154, J, 2.8, 1.5, 3.2, jaba, 3.8 L 
2021-01-26 10:19:57, -71.029, -26.341, 26.5, 9, 0.3, 187, Q, 7.3, 2.4, 7.9, jaba, 3.2 L 
2021-01-26 12:56:41, -71.963, -51.077, 4.8, 6, 0.3, 181,  , 6.6, 2.1, 3.8, thor, 3.4 L 
2021-01-26 13:50:10, -70.803, -25.829, 40.5, 12, 0.3, 194, 0, 5.9, 2.3, 2.6, nico, 4.7 L 4.6 Mw 
2021-01-26 14:16:48, -74.966, -39.423, 34.5, 11, 0.3, 254, J, 4.5, 3.0, 3.7, thor, 3.1 L 
2021-01-26 16:33:47, -68.869, -21.237, 115.6, 14, 0.2, 199, p, 4.0, 1.2, 3.9, thor, 3.4 L 
2021-01-26 16:45:14, -69.738, -19.941, 58.4, 14, 0.3, 102, p, 2.8, 1.6, 3.6, nico, 3.8 L 
2021-01-26 23:37:56, -69.074, -28.760, 131.8, 22, 0.3, 191, C, 7.0, 2.6, 6.9, nico, 4.7 L 4.6 Mw 
2021-01-27 01:56:12, -68.761, -21.190, 110.9, 15, 0.1, 205, p, 2.7, 0.9, 2.3, jaba, 3.3 L 
2021-01-27 02:48:25, -67.333, -23.901, 198.5, 8, 0.2, 294, Q, 10.9, 5.6, 19.7, jaba, 3.0 L 
2021-01-27 04:37:26, -68.804, -22.954, 103.0, 12, 0.2, 115, Q, 2.5, 1.7, 4.2, harz, 3.0 L 
2021-01-27 06:01:29, -68.932, -21.414, 109.0, 14, 0.2, 195, p, 4.0, 1.3, 3.8, harz, 3.0 L 
2021-01-27 06:41:34, -68.580, -21.948, 108.1, 13, 0.2, 174, p, 3.4, 1.9, 4.6, jaba, 3.3 L 
2021-01-27 09:25:13, -70.205, -34.037, 117.4, 22, 0.2, 197, 3, 5.0, 2.4, 2.6, jaba, 3.0 L 
2021-01-27 18:41:10, -71.110, -19.879, 39.5, 14, 0.3, 236, p, 4.4, 2.4, 15.5, yole, 3.6 L 
2021-01-28 04:05:24, -71.068, -19.881, 48.4, 13, 0.3, 236, p, 3.5, 1.8, 7.0, cris, 3.6 L 
2021-01-28 04:18:13, -70.930, -23.114, 40.9, 9, 0.3, 226, Q, 4.9, 2.4, 3.8, cris, 3.3 L 
2021-01-28 07:27:42, -74.997, -39.535, 15.2, 7, 0.3, 290, J, 6.6, 3.4, 4.7, cris, 3.6 L 
2021-01-28 17:37:37, -69.374, -27.713, 109.8, 10, 0.3, 181, 4, 3.5, 1.8, 5.9, Jere, 3.8 L 
2021-01-28 19:36:44, -71.246, -28.530, 43.9, 12, 0.3, 189, Q, 3.0, 1.5, 2.4, caro, 3.0 L 
2021-01-28 20:46:49, -68.500, -21.193, 134.1, 11, 0.2, 237, p, 4.9, 1.9, 5.3, yole, 3.0 L 
2021-01-29 00:01:37, -75.418, -41.317, 10.0, 12, 0.3, 238, J, 5.3, 2.4, 0.0, tark, 4.0 L 4.2 Mw 
2021-01-29 10:13:02, -75.090, -39.505, 15.0, 13, 0.3, 237, J, 4.3, 2.4, 0.0, tito, 4.0 L 4.1 Mw 
2021-01-29 18:18:27, -73.918, -37.853, 40.3, 11, 0.1, 211, J, 12.4, 3.2, 8.8, caro, 3.7 L 
2021-01-29 18:28:32, -74.934, -39.406, 12.3, 7, 0.3, 287, J, 8.9, 2.9, 8.6, Jere, 4.2 L 
2021-01-29 19:43:25, -75.080, -39.852, 45.0, 6, 0.3, 338, J, 8.0, 11.4, 0.0, Jere, 3.2 L 
2021-01-29 21:25:20, -68.609, -22.077, 107.5, 15, 0.3, 168, p, 3.1, 2.0, 4.9, caro, 3.6 L 
2021-01-29 21:39:33, -67.784, -21.932, 217.4, 13, 0.3, 275,  , 11.9, 3.7, 11.5, caro, 3.2 L 
2021-01-30 00:51:39, -71.579, -32.305, 57.9, 25, 0.3, 193, 3, 3.1, 2.1, 5.6, cris, 4.2 L 
2021-01-30 05:16:13, -75.179, -40.600, 15.0, 9, 0.3, 295, J, 6.0, 2.9, 0.0, cris, 3.2 L 
2021-01-30 08:22:06, -69.777, -18.237, 118.5, 14, 0.2, 83, p, 2.9, 2.0, 3.2, tark, 4.5 L 4.5 Mw 
2021-01-30 08:57:56, -68.664, -22.617, 110.2, 8, 0.2, 137, Q, 2.5, 1.6, 4.1, tark, 3.3 L 
2021-01-30 12:27:32, -72.442, -33.893, 36.5, 24, 0.3, 238, 3, 4.2, 2.1, 5.0, caro, 3.2 L 
2021-01-30 13:16:12, -70.996, -29.438, 49.4, 15, 0.3, 92,  , 3.3, 1.4, 6.5, Jere, 4.4 L 4.3 Mw 
2021-01-30 13:24:59, -70.336, -19.934, 61.1, 15, 0.3, 187, p, 3.1, 2.1, 4.5, caro, 5.1 L 5.1 Mw 
2021-01-30 14:16:05, -75.026, -39.344, 18.4, 8, 0.2, 271, J, 5.3, 2.5, 6.3, caro, 3.1 L 
2021-01-30 15:36:50, -58.366, -62.314, 1.3, 3, 0.2, 212, J, 999.9, 999.9, 99.9, tito, 4.8 L 5.0 Mw 
2021-01-30 17:47:53, -69.225, -19.821, 96.0, 15, 0.3, 165, p, 3.9, 3.0, 4.5, caro, 3.5 L 
2021-01-30 18:27:34, -76.762, -45.407, 15.0, 9, 0.2, 302,  , 7.2, 5.9, 0.0, caro, 3.2 L 
2021-01-30 19:33:31, -70.411, -28.976, 92.8, 13, 0.3, 124, C, 4.0, 2.7, 4.2, caro, 3.0 L 
2021-01-30 22:37:14, -70.288, -19.391, 55.0, 17, 0.3, 182, p, 3.8, 1.7, 4.4, caro, 3.7 L 
2021-01-31 02:25:43, -69.137, -20.748, 107.6, 14, 0.3, 187, p, 3.5, 1.5, 4.4, tark, 3.6 L 
2021-01-31 03:59:26, -67.116, -24.363, 200.0, 9, 0.3, 139, Q, 3.9, 6.1, 7.3, cris, 5.3 L 5.0 Mw 
2021-01-31 08:45:19, -68.832, -22.627, 107.7, 11, 0.3, 125, Q, 2.6, 1.8, 4.3, cris, 3.0 L 
2021-01-31 09:03:27, -74.987, -39.782, 31.6, 8, 0.3, 286, J, 5.5, 4.7, 4.4, tark, 3.1 L 
2021-01-31 09:37:03, -70.519, -23.439, 45.1, 10, 0.3, 172, Q, 4.0, 1.7, 2.3, tark, 3.5 L 
2021-01-31 10:08:09, -68.649, -23.228, 124.2, 9, 0.2, 241, Q, 4.5, 2.0, 5.5, cris, 3.2 L 
2021-01-31 10:18:40, -68.884, -20.873, 105.0, 13, 0.2, 213, p, 3.5, 1.4, 4.0, cris, 3.0 L 
2021-01-31 12:55:08, -69.024, -21.172, 107.3, 12, 0.2, 201, p, 6.4, 1.6, 4.2, jaba, 3.1 L 
2021-01-31 14:41:05, -68.647, -21.169, 128.3, 15, 0.3, 211, p, 5.5, 1.6, 5.1, nico, 3.8 L 4.1 Mw 
2021-01-31 14:45:27, -69.821, -21.139, 80.9, 12, 0.2, 128, p, 2.9, 1.2, 2.8, jaba, 3.2 L 
2021-01-31 15:21:12, -70.292, -27.425, 82.7, 8, 0.3, 99, Q, 3.6, 1.9, 4.6, nico, 3.0 L 
2021-01-31 20:48:51, -71.908, -32.239, 38.4, 21, 0.2, 204, 3, 4.1, 2.3, 2.9, jaba, 3.3 L 
2021-01-31 23:06:03, -71.760, -31.524, 33.5, 15, 0.2, 208, 3, 5.6, 1.4, 4.1, jaba, 3.1 L 
2021-01-31 23:20:49, -68.979, -31.802, 8.8, 27, 0.3, 194, 3, 4.5, 1.1, 4.1, nico, 5.2 L 4.9 Mw 
2021-02-01 03:18:42, -71.090, -20.574, 36.7, 12, 0.3, 233, p, 3.3, 1.9, 4.0, thor, 3.2 L 
2021-02-01 03:56:15, -71.302, -29.712, 52.9, 18, 0.3, 147, 3, 2.7, 1.1, 2.2, thor, 4.1 L 
2021-02-01 06:42:43, -68.883, -20.743, 99.6, 13, 0.2, 213, p, 2.7, 1.0, 3.2, thor, 3.0 L 
2021-02-01 11:13:35, -67.286, -24.337, 194.3, 11, 0.3, 87, Q, 3.5, 3.0, 7.0, eatl, 4.7 L 4.3 Mw 
2021-02-01 13:29:47, -68.700, -21.626, 119.3, 11, 0.2, 207, p, 6.0, 2.1, 6.9, jaba, 3.0 L 
2021-02-01 17:29:22, -69.047, -21.215, 92.1, 14, 0.2, 190, p, 4.6, 1.4, 3.3, jaba, 3.4 L 
2021-02-01 22:19:11, -67.413, -24.344, 201.4, 11, 0.2, 239, Q, 5.1, 2.9, 4.3, jaba, 3.6 L 
2021-02-01 23:44:10, -71.510, -32.016, 41.1, 17, 0.3, 169, 3, 4.5, 1.9, 4.4, jaba, 3.3 L 
2021-02-02 01:11:48, -74.325, -42.748, 34.7, 11, 0.2, 219, J, 4.0, 1.3, 2.3, eatl, 3.7 L 
2021-02-02 06:12:16, -67.069, -23.641, 257.6, 9, 0.3, 293, Q, 12.6, 4.7, 12.4, eatl, 3.3 L 
2021-02-02 17:36:28, -73.223, -39.757, 40.5, 12, 0.2, 155, J, 2.3, 2.4, 1.6, jaba, 4.2 L 
2021-02-02 20:59:23, -68.909, -23.602, 98.6, 9, 0.2, 183, p, 3.2, 2.4, 4.1, jaba, 3.0 L 
2021-02-02 21:46:30, -70.143, -33.210, 108.9, 24, 0.2, 187, 3, 3.8, 2.2, 2.7, jaba, 3.2 L 
2021-02-02 22:57:25, -68.691, -21.382, 104.2, 13, 0.2, 208, p, 4.1, 1.5, 4.5, jaba, 3.1 L 
2021-02-03 03:24:50, -69.421, -19.518, 88.6, 14, 0.2, 106, p, 2.0, 0.9, 2.0, eatl, 3.1 L 
2021-02-03 04:50:25, -70.788, -18.650, 26.8, 16, 0.2, 156, p, 2.2, 1.3, 2.8, eatl, 3.0 L 
2021-02-03 08:07:08, -67.059, -24.098, 177.4, 11, 0.3, 161, Q, 2.8, 5.0, 7.1, thor, 3.2 L 
2021-02-03 11:14:28, -70.610, -18.586, 38.5, 11, 0.3, 190, p, 2.9, 1.6, 2.1, nico, 3.0 L 
2021-02-03 11:51:12, -71.470, -36.197, 108.4, 11, 0.3, 139, J, 3.6, 2.4, 4.1, thor, 3.1 L 
2021-02-03 12:33:30, -68.756, -21.095, 108.2, 13, 0.2, 221, p, 5.1, 1.2, 3.8, jaba, 3.0 L 
2021-02-03 13:08:45, -69.843, -26.588, 107.7, 8, 0.3, 101, 4, 3.8, 2.9, 4.6, jaba, 3.0 L 
2021-02-03 17:40:25, -68.848, -22.933, 89.9, 9, 0.3, 111, p, 3.1, 2.3, 5.3, jaba, 3.1 L 
2021-02-03 19:56:35, -71.104, -25.398, 40.9, 11, 0.3, 195, Q, 6.3, 2.5, 5.2, jaba, 4.1 L 
2021-02-03 23:18:55, -68.848, -21.374, 113.1, 10, 0.2, 220, p, 5.2, 2.3, 4.6, jaba, 3.0 L 
2021-02-04 00:21:30, -69.202, -20.048, 95.0, 12, 0.3, 151, 1, 4.8, 2.1, 4.2, nico, 3.3 L 
2021-02-04 00:54:00, -67.992, -21.131, 174.2, 17, 0.2, 186, p, 4.1, 1.7, 6.1, thor, 4.2 L 
2021-02-04 01:13:09, -75.167, -39.497, 20.9, 11, 0.2, 240, J, 3.9, 2.2, 3.4, eatl, 3.6 L 
2021-02-04 04:02:33, -69.724, -28.801, 116.1, 11, 0.3, 151, 3, 2.7, 2.6, 4.9, nico, 3.0 L 
2021-02-04 05:12:36, -75.049, -39.434, 29.6, 7, 0.3, 274, J, 5.3, 5.1, 4.2, thor, 3.9 L 
2021-02-04 05:21:30, -68.966, -30.471, 156.1, 11, 0.3, 248, 3, 8.1, 2.1, 8.7, thor, 3.4 L 
2021-02-04 09:27:39, -67.956, -20.978, 179.0, 16, 0.3, 214, p, 5.9, 1.9, 6.2, nico, 3.9 L 
2021-02-04 10:03:43, -68.758, -21.384, 123.1, 14, 0.2, 204, p, 4.1, 1.3, 4.1, eatl, 3.0 L 
2021-02-04 12:58:03, -71.657, -30.335, 28.2, 10, 0.3, 192, 3, 3.3, 1.3, 6.8, mabs, 3.3 L 
2021-02-04 18:24:29, -68.833, -24.068, 96.1, 6, 0.3, 260, p, 3.9, 5.6, 6.2, mabs, 3.0 L 
2021-02-05 01:29:48, -69.860, -29.029, 127.4, 9, 0.3, 245, 3, 5.1, 2.3, 4.6, tark, 3.0 L 
2021-02-05 08:14:20, -70.056, -20.530, 73.5, 8, 0.2, 91, p, 2.4, 1.3, 3.0, tark, 3.0 L 
2021-02-05 10:22:56, -68.619, -21.857, 120.7, 10, 0.2, 211, p, 4.9, 1.4, 5.1, Jere, 3.1 L 
2021-02-05 11:25:25, -67.280, -24.149, 190.4, 11, 0.3, 150, Q, 3.8, 5.3, 10.0, yole, 4.2 L 
2021-02-05 13:22:18, -67.256, -24.255, 195.9, 11, 0.3, 131, Q, 3.3, 5.8, 8.7, cris, 4.3 L 
2021-02-05 19:56:05, -68.945, -21.200, 116.1, 10, 0.3, 210, p, 7.7, 2.4, 6.1, mabs, 3.0 L 
2021-02-05 20:58:44, -71.290, -29.275, 60.1, 9, 0.3, 107, 3, 3.5, 2.4, 4.1, mabs, 3.2 L 
2021-02-06 02:58:44, -70.623, -34.337, 112.2, 25, 0.2, 160, 3, 2.8, 1.7, 2.4, yole, 3.5 L 
2021-02-06 04:02:53, -71.093, -35.050, 91.0, 20, 0.3, 140, J, 3.3, 1.6, 3.6, Jere, 3.2 L 
2021-02-06 05:08:17, -71.434, -29.046, 37.3, 10, 0.2, 194, C, 3.2, 1.2, 5.1, Jere, 3.3 L 
2021-02-06 09:29:25, -72.121, -32.743, 39.6, 18, 0.3, 244, 3, 3.7, 1.8, 2.7, tark, 3.7 L 
2021-02-06 14:42:32, -71.597, -30.059, 39.3, 10, 0.3, 185, 3, 3.9, 1.9, 4.2, mabs, 3.2 L 
2021-02-06 14:57:43, -71.056, -19.900, 41.9, 16, 0.3, 226, p, 3.7, 1.8, 6.0, cris, 4.0 L 
2021-02-06 17:20:03, -71.548, -32.737, 24.0, 22, 0.3, 191, 3, 2.3, 2.6, 13.9, mabs, 3.4 L 
2021-02-06 19:52:52, -73.138, -36.650, 37.5, 8, 0.3, 186, J, 7.2, 2.7, 3.5, cris, 3.2 L 
2021-02-06 21:14:28, -70.120, -20.110, 54.1, 13, 0.3, 165, p, 2.9, 1.1, 2.9, cris, 3.7 L 
2021-02-06 23:17:02, -70.819, -24.985, 46.3, 9, 0.2, 199, Q, 4.7, 1.1, 3.6, cris, 3.1 L 
2021-02-07 05:07:46, -71.171, -27.946, 43.7, 8, 0.3, 237, 4, 5.9, 3.0, 2.6, Jere, 3.1 L 
2021-02-07 05:14:18, -69.358, -18.384, 135.2, 10, 0.3, 245, p, 4.5, 3.5, 4.8, Jere, 3.1 L 
2021-02-07 06:10:39, -69.098, -21.032, 98.3, 16, 0.3, 159, p, 3.3, 1.3, 4.2, Jere, 3.7 L 
2021-02-07 07:12:24, -68.785, -20.393, 115.4, 12, 0.3, 225, p, 4.7, 2.5, 5.3, tark, 3.1 L 
2021-02-07 09:26:50, -74.965, -39.357, 21.6, 8, 0.3, 287, J, 7.1, 3.5, 5.7, yole, 3.2 L 
2021-02-07 09:26:57, -67.333, -24.118, 220.0, 10, 0.3, 310, Q, 6.4, 5.6, 5.9, tark, 4.8 L 
2021-02-07 10:39:39, -69.137, -20.069, 96.9, 10, 0.3, 199, p, 3.9, 3.0, 4.6, tark, 3.1 L 
2021-02-07 17:41:24, -69.156, -19.717, 99.1, 14, 0.3, 222, p, 3.4, 1.6, 3.1, cris, 3.6 L 
2021-02-07 18:18:21, -73.566, -34.503, 15.0, 10, 0.3, 296, J, 5.3, 4.4, 0.0, mabs, 3.0 L 
2021-02-08 01:10:35, -67.533, -24.281, 221.4, 8, 0.3, 295, Q, 8.2, 4.5, 9.1, Jere, 3.6 L 
2021-02-08 01:57:49, -69.198, -19.807, 100.3, 15, 0.2, 167, p, 2.7, 1.7, 2.4, yole, 3.0 L 
2021-02-08 03:55:29, -69.496, -28.233, 133.1, 10, 0.3, 183, 4, 6.3, 2.8, 8.2, yole, 3.1 L 
2021-02-08 04:55:02, -69.878, -22.295, 53.4, 13, 0.3, 142, p, 2.6, 1.1, 3.1, Jere, 3.7 L 
2021-02-08 08:06:53, -68.884, -20.908, 105.7, 12, 0.3, 213, p, 3.8, 1.4, 4.6, tark, 3.1 L 
2021-02-08 08:36:02, -69.754, -21.372, 48.3, 8, 0.2, 94, p, 2.9, 1.4, 2.9, tark, 3.1 L 
2021-02-08 08:39:13, -70.906, -35.326, 108.1, 14, 0.3, 182, J, 4.1, 1.8, 4.4, tark, 3.4 L 
2021-02-08 11:40:18, -71.396, -28.944, 38.3, 9, 0.3, 209, 3, 3.2, 1.3, 3.2, tark, 3.4 L 
2021-02-08 14:37:29, -69.619, -18.854, 96.3, 12, 0.3, 73, p, 2.6, 1.7, 3.6, thor, 3.1 L 
2021-02-08 22:54:04, -68.630, -22.031, 120.5, 14, 0.2, 211, p, 3.5, 1.1, 3.9, eatl, 3.6 L 
2021-02-08 22:59:30, -68.003, -21.115, 175.0, 12, 0.3, 245, p, 6.3, 1.8, 6.5, thor, 3.3 L 
2021-02-08 23:10:33, -66.998, -54.558, 38.0, 4, 0.1, 289,  , 6.9, 5.9, 6.0, eatl, 4.0 L 
2021-02-08 23:22:50, -69.085, -19.570, 108.3, 13, 0.2, 217, p, 3.4, 1.7, 2.5, eatl, 3.0 L 
2021-02-09 08:24:47, -74.094, -40.119, 32.0, 13, 0.3, 212, J, 4.8, 2.0, 4.8, jaba, 3.3 L 
2021-02-09 09:09:00, -68.176, -22.907, 140.6, 14, 0.3, 202, Q, 5.2, 2.6, 6.2, jaba, 3.2 L 
2021-02-09 09:23:25, -66.838, -23.148, 276.7, 10, 0.2, 281, Q, 10.9, 3.0, 10.5, jaba, 4.2 L 
2021-02-09 09:36:24, -67.417, -24.331, 198.8, 9, 0.2, 290, Q, 8.4, 6.6, 6.0, jaba, 3.3 L 
2021-02-09 11:28:21, -69.882, -18.593, 91.3, 16, 0.2, 84, p, 2.0, 1.8, 2.6, jaba, 4.8 L 4.8 Mw 
2021-02-09 11:30:27, -71.942, -29.958, 34.0, 12, 0.2, 222, 3, 3.1, 1.2, 4.5, nico, 3.7 L 
2021-02-09 11:49:40, -72.280, -37.474, 68.0, 11, 0.3, 137, J, 3.8, 2.2, 10.3, nico, 3.7 L 
